 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 91      2637.000      191.7360      181.0000      3334.000      9964.437      6.814133      1.673517   0.001828272  7.486693E-18  3.826430E-18      1.956574      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.775198E-18
 92      2637.000      191.7360      183.0000      3334.000      9964.521      6.479308      1.673539   0.001738436  7.222576E-18  4.236086E-18      1.705012      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.810380E-18
 93      2637.000      191.7360      185.0000      3332.000      9962.111      8.083717      1.672893   0.002168908  6.529363E-18  5.636106E-18      1.158488      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.835057E-18
 94      2637.000      191.7360      187.0000      3335.000      9965.313      8.986041      1.673752   0.002411007  6.362905E-18  4.310742E-18      1.476058      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.836688E-18
 95      2637.000      191.7360      189.0000      3335.000      9964.657      6.710420      1.673576   0.001800445  6.315468E-18  3.748253E-18      1.684910      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.921224E-18
 96      2637.000      191.7360      191.0000      3334.000      9963.820      7.441568      1.673351   0.001996616  6.476746E-18  4.815878E-18      1.344873      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.971185E-18
 97      2637.000      191.7360      193.0000      3335.000      9965.243      6.682887      1.673733   0.001793057  5.875823E-18  4.146471E-18      1.417066      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.967686E-18
 98      2637.000      191.7360      195.0000      3336.000      9966.150      8.473594      1.673976   0.002273515  5.394626E-18  4.172382E-18      1.292937      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.089905E-18
 99      2637.000      191.7360      197.0000      3335.000      9965.497      8.628414      1.673801   0.002315054  4.992548E-18  4.165176E-18      1.198640      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.142952E-18
100      2637.000      191.7360      199.0000      3334.000      9964.070      6.778122      1.673418   0.001818610  5.656498E-18  4.044372E-18      1.398610      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.104566E-18
101      2637.000      191.7360      201.0000      3334.000      9963.786      9.982577      1.673342   0.002678384  6.386210E-18  5.288232E-18      1.207627      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.173126E-18
102      2637.000      191.7360      203.0000      3332.000      9961.326      7.869133      1.672682   0.002111334  5.537668E-18  5.888613E-18     0.9404028      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.158081E-18
103      2637.000      191.7360      205.0000      3334.000      9963.939      8.347215      1.673383   0.002239606  6.670255E-18  4.890197E-18      1.364005      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.193723E-18
104      2637.000      191.7360      207.0000      3331.000      9960.663      6.890071      1.672504   0.001848646  6.316345E-18  7.582133E-18     0.8330565      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.235221E-18
105      2637.000      191.7360      209.0000      3332.000      9961.500      6.995516      1.672729   0.001876938  7.179702E-18  6.486099E-18      1.106937      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.246734E-18
106      2637.000      191.7360      211.0000      3331.000      9960.564      10.29854      1.672477   0.002763157  6.250393E-18  6.820588E-18     0.9164010      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.233438E-18
107      2637.000      191.7360      213.0000      3334.000      9963.770      6.798240      1.673337   0.001824007  7.440131E-18  4.855986E-18      1.532156      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.334358E-18
108      2637.000      191.7360      215.0000      3333.000      9962.798      6.247514      1.673077   0.001676245  7.985330E-18  5.160811E-18      1.547301      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.316468E-18
109      2637.000      191.7360      217.0000      3334.000      9964.429      5.276144      1.673514   0.001415620  7.811716E-18  5.018536E-18      1.556573      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.402334E-18
110      2637.000      191.7360      219.0000      3333.000      9962.731      6.948514      1.673059   0.001864327  8.457317E-18  4.872241E-18      1.735817      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.343113E-18
111      2637.000      191.7360      221.0000      3333.000      9963.414      6.292509      1.673242   0.001688317  8.113722E-18  4.350223E-18      1.865128      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.408449E-18
112      2637.000      191.7360      223.0000      3333.000      9963.202      6.566059      1.673185   0.001761712  8.103691E-18  5.397153E-18      1.501475      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.422725E-18
113      2637.000      191.7360      225.0000      3332.000      9961.683      8.467190      1.672777   0.002271796  8.792018E-18  6.656079E-18      1.320901      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.360581E-18
114      2637.000      191.7360      227.0000      3333.000      9962.627      6.668571      1.673031   0.001789217  9.362481E-18  5.667183E-18      1.652052      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.411146E-18
115      2637.000      191.7360      229.0000      3335.000      9964.806      4.402947      1.673615   0.001181336  8.787543E-18  3.978852E-18      2.208563      5.179692      2.372452      9963.831      7.794796      30.04534      56.26134  2.432771E-18
116      2637.000      191.7360      231.0000      3335.000      9965.274      4.866504      1.673741   0.001305711  8.278179E-18  4.275299E-18      1.936280      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.388015E-18
117      2637.000      191.7360      233.0000      3333.000      9963.243      7.605457      1.673196   0.002040589  8.900834E-18  5.285787E-18      1.683918      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.449428E-18
118      2637.000      191.7360      235.0000      3333.000      9962.379      6.756054      1.672964   0.001812689  9.806718E-18  5.974970E-18      1.641300      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.444206E-18
119      2637.000      191.7360      237.0000      3333.000      9962.394      11.59437      1.672968   0.003110836  9.705713E-18  9.235084E-18      1.050961      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.456277E-18
120      2637.000      191.7360      239.0000      3333.000      9963.107      9.470023      1.673160   0.002540862  9.320696E-18  5.859770E-18      1.590625      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.480420E-18
121      2637.000      191.7360      241.0000      3333.000      9962.583      4.792315      1.673019   0.001285806  9.934780E-18  4.798415E-18      2.070429      5.857221      2.857816      9964.791      6.653182      25.19980      15.37949  2.477032E-18
