 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
108      714.0000      224.1910      1.000000      599.0000      4136.392     0.9180960      1.670362  0.0005927024   5.490368E-21  1.717470E-19     0.03196777      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.829565E-20
109      714.0000      225.1910      1.000000      606.0000      4150.506     0.2752055      1.679475  0.0001776666   1.521360E-20  1.561504E-19     0.09742918      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.316264E-20
110      714.0000      226.1910      1.000000      598.0000      4134.776      10.94957      1.669319   0.007068798   1.466998E-19  1.625458E-19      0.9025134      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.146452E-20
111      714.0000      227.1910      1.000000      600.0000      4138.692      8.602037      1.671848   0.005553284  -3.619789E-20  1.643633E-19     -0.2202309      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.166627E-20
112      714.0000      228.1910      1.000000      601.0000      4140.839      13.64726      1.673234   0.008810371   8.484338E-20  1.535024E-19      0.5527169      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.634664E-20
113      714.0000      229.1910      1.000000      598.0000      4135.176      11.29183      1.669578   0.007289754  -1.586687E-20  1.626045E-19    -0.09757950      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.721967E-20
114      714.0000      230.1910      1.000000      600.0000      4139.228      5.994037      1.672194   0.003869617  -1.099028E-19  1.721448E-19     -0.6384320      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.494723E-20
115      714.0000      231.1910      1.000000      599.0000      4136.617      10.33001      1.670508   0.006668827   9.822743E-20  1.580908E-19      0.6213354      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.312272E-20
116      714.0000      232.1910      1.000000      599.0000      4136.534      13.29255      1.670454   0.008581376   9.381506E-20  1.826571E-19      0.5136131      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.872921E-20
117      714.0000      233.1910      1.000000      599.0000      4135.391      9.408697      1.669717   0.006074046   8.486130E-20  1.667222E-19      0.5089982      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.367556E-20
118      714.0000      234.1910      1.000000      599.0000      4135.522      6.848521      1.669801   0.004421253  -5.463816E-20  1.681899E-19     -0.3248599      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.910401E-20
119      714.0000      235.1910      1.000000      600.0000      4137.450      4.881586      1.671046   0.003151444  -1.447043E-19  1.710698E-19     -0.8458787      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.573128E-20
120      714.0000      236.1910      1.000000      601.0000      4139.755      7.668244      1.672534   0.004950448   8.787275E-20  1.683412E-19      0.5219919      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.175463E-20
121      714.0000      237.1910      1.000000      599.0000      4136.536      5.777314      1.670456   0.003729706  -3.869174E-20  1.611341E-19     -0.2401213      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.721522E-20
122      714.0000      238.1910      1.000000      601.0000      4140.532      6.793470      1.673035   0.004385713   2.752388E-20  1.608312E-19      0.1711351      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.016110E-20
123      714.0000      239.1910      1.000000      600.0000      4137.485      5.999862      1.671069   0.003873378  -6.380716E-20  1.649684E-19     -0.3867842      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.674782E-20
124      714.0000      240.1910      1.000000      599.0000      4137.042      8.991264      1.670782   0.005804561   5.529090E-20  1.551470E-19      0.3563776      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.001804E-20
125      714.0000      241.1910      1.000000      600.0000      4137.940      10.32023      1.671362   0.006662508   2.977026E-21  1.839824E-19     0.01618104      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.327997E-20
126      714.0000      242.1910      1.000000      601.0000      4139.889      6.135313      1.672620   0.003960821  -3.594940E-20  1.527298E-19     -0.2353790      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.666950E-20
127      714.0000      243.1910      1.000000      600.0000      4137.510      5.546951      1.671084   0.003580989  -1.517537E-19  1.795538E-19     -0.8451716      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.129810E-20
128      714.0000      244.1910      1.000000      600.0000      4139.463      5.642146      1.672346   0.003642444  -1.281187E-19  1.711110E-19     -0.7487461      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.292630E-20
