 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 65      714.0000      187.1910      129.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.360546E-19  5.172811E-18      0.1036293      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.905518E-18
 66      714.0000      187.1910      131.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.121748E-18  3.336497E-18       1.235352      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.541755E-18
 67      714.0000      187.1910      133.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.444755E-18  3.260064E-18       1.056653      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.533059E-18
 68      714.0000      187.1910      135.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.984553E-18  3.024860E-18       1.317268      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.587102E-18
 69      714.0000      187.1910      137.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.373436E-18  3.317164E-18       1.016964      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.568155E-18
 70      714.0000      187.1910      139.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.601486E-18  3.242843E-18       1.110595      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.577082E-18
 71      714.0000      187.1910      141.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.136869E-18  3.551847E-18      0.8831657      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.592944E-18
 72      714.0000      187.1910      143.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.929344E-18  3.623976E-18      0.8083232      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.600379E-18
 73      714.0000      187.1910      145.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.030564E-18  4.465653E-18     -0.2307757      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.078252E-18
 74      714.0000      187.1910      147.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.052727E-18  3.165370E-18      0.6484951      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.638812E-18
 75      714.0000      187.1910      149.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.082085E-18  4.256318E-18       1.428955      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.826039E-18
 76      714.0000      187.1910      151.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.914220E-18  3.580787E-18      0.5345808      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.629373E-18
 77      714.0000      187.1910      153.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.723854E-18  3.525824E-18      0.7725440      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.613991E-18
 78      714.0000      187.1910      155.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.366300E-18  3.541419E-18      0.6681785      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.605339E-18
 79      714.0000      187.1910      157.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.404218E-18  2.999799E-18      0.8014595      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.607849E-18
 80      714.0000      187.1910      159.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.007430E-18  3.620760E-18      0.8306074      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.594114E-18
 81      714.0000      187.1910      161.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.363998E-18  4.035488E-18       1.329207      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.734073E-18
 82      714.0000      187.1910      163.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.666735E-18  3.088862E-18      0.5395950      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.660691E-18
 83      714.0000      187.1910      165.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.882396E-18  3.831603E-18      0.7522691      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.627930E-18
 84      714.0000      187.1910      167.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.494939E-18  3.269154E-18       1.374955      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.654908E-18
 85      714.0000      187.1910      169.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.735807E-18  3.440638E-18       1.085789      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.628876E-18
 86      714.0000      187.1910      171.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.140409E-18  4.197847E-18      0.2716653      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.699218E-18
 87      714.0000      187.1910      173.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.025046E-18  3.334944E-18      0.9070756      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.626947E-18
 88      714.0000      187.1910      175.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.888223E-18  3.734290E-18       1.041221      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.613052E-18
 89      714.0000      187.1910      177.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.148671E-18  3.637761E-18      0.8655520      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.631175E-18
 90      714.0000      187.1910      179.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.909613E-18  3.499976E-18      0.8313236      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.654292E-18
 91      714.0000      187.1910      181.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.156355E-18  3.136775E-18       1.325041      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.697127E-18
