 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 87      714.0000      187.1910      173.0000      173.0000      3249.098     0.4026476      1.672681  0.0003312146  2.155663E-16  1.068903E-17      20.16706      127.1069      10.81320      3248.749     0.2051288      10.31393     0.5439214  6.105705E-18
 88      714.0000      187.1910      175.0000      173.0000      3249.106     0.4773776      1.672688  0.0003926868  2.353299E-16  1.239456E-17      18.98655      138.7600      12.05892      3248.831     0.2052640      10.74325     0.4461534  7.082207E-18
 89      714.0000      187.1910      177.0000      173.0000      3249.194     0.4504563      1.672760  0.0003705416  2.367554E-16  1.214260E-17      19.49791      139.5968      12.01575      3248.826     0.1811863      10.82293     0.4543865  7.080753E-18
 90      714.0000      187.1910      179.0000      173.0000      3249.117     0.4048851      1.672697  0.0003330551  2.358394E-16  1.171566E-17      20.13026      139.0600      11.83742      3248.878     0.1764663      10.70161     0.4703699  7.176994E-18
 91      714.0000      187.1910      181.0000      173.0000      3249.245     0.3106346      1.672801  0.0002555255  2.464875E-16  1.118951E-17      22.02844      145.3328      12.01897      3248.878     0.1463467      10.86496     0.3390803  7.974102E-18
 92      714.0000      187.1910      183.0000      173.0000      3249.252     0.4033084      1.672807  0.0003317581  2.415604E-16  1.147914E-17      21.04342      142.4274      11.94750      3248.846     0.1517161      10.81369     0.3783522  7.856077E-18
 93      714.0000      187.1910      185.0000      173.0000      3249.221     0.5166462      1.672782  0.0004249888  2.717330E-16  1.554768E-17      17.47740      160.2191      14.37711      3249.017     0.2427713      11.22547     0.5671821  9.753887E-18
 94      714.0000      187.1910      187.0000      173.0000      3249.019     0.3969992      1.672616  0.0003265682  1.896683E-16  1.028726E-17      18.43719      111.8391      9.826720      3248.617     0.1904093      10.03890     0.3971801  6.745951E-18
 95      714.0000      187.1910      189.0000      173.0000      3249.054     0.6264525      1.672645  0.0005153146  2.033489E-16  1.253161E-17      16.22688      119.9046      11.10412      3248.683     0.2279332      10.25719     0.6047589  6.932539E-18
 96      714.0000      187.1910      191.0000      173.0000      3249.244     0.3794222      1.672801  0.0003121095  2.503763E-16  1.270769E-17      19.70274      147.6257      12.66010      3248.917     0.1542706      10.93710     0.4256995  8.675093E-18
 97      714.0000      187.1910      193.0000      173.0000      3248.979     0.7462797      1.672583  0.0006138834  2.111894E-16  1.774439E-17      11.90176      124.5307      13.54926      3248.671     0.3229965      10.46839      1.074102  7.176235E-18
