 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 44      729.0000      257.7520      87.00000      0.000000      0.000000      0.000000      0.000000      0.000000   5.391161E-19  3.240937E-18      0.1663457      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.249206E-18
 45      729.0000      257.7520      89.00000      0.000000      0.000000      0.000000      0.000000      0.000000   1.146251E-19  2.644208E-18     0.04334951      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.306051E-18
 46      729.0000      257.7520      91.00000      0.000000      0.000000      0.000000      0.000000      0.000000   2.123111E-19  2.659877E-18     0.07981990      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.350456E-18
 47      729.0000      257.7520      93.00000      0.000000      0.000000      0.000000      0.000000      0.000000   6.206521E-19  2.862597E-18      0.2168144      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.349048E-18
 48      729.0000      257.7520      95.00000      0.000000      0.000000      0.000000      0.000000      0.000000   3.725844E-19  3.162075E-18      0.1178291      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.369934E-18
 49      729.0000      257.7520      97.00000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.715020E-20  2.759299E-18    -0.02433596      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.415264E-18
 50      729.0000      257.7520      99.00000      0.000000      0.000000      0.000000      0.000000      0.000000   3.329840E-19  2.838684E-18      0.1173022      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.377271E-18
 51      729.0000      257.7520      101.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.401366E-20  2.826847E-18     0.01203237      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.454282E-18
 52      729.0000      257.7520      103.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.809320E-19  2.985639E-18     0.09409442      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.454300E-18
 53      729.0000      257.7520      105.0000      0.000000      0.000000      0.000000      0.000000      0.000000   7.183100E-19  3.154007E-18      0.2277452      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.440669E-18
 54      729.0000      257.7520      107.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.524742E-19  2.891448E-18      0.1910718      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.546627E-18
 55      729.0000      257.7520      109.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.127284E-19  2.766917E-18     0.07688284      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.536420E-18
 56      729.0000      257.7520      111.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.683148E-18  3.922289E-18      0.4291239      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.606796E-18
 57      729.0000      257.7520      113.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.335846E-20  2.785230E-18     0.02274801      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.688994E-18
 58      729.0000      257.7520      115.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.823682E-18  2.737115E-18      0.6662791      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.599034E-18
 59      729.0000      257.7520      117.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -7.362195E-19  3.495553E-18     -0.2106160      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.116161E-18
 60      729.0000      257.7520      119.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.375904E-18  3.989879E-18      0.3448487      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.677139E-18
 61      729.0000      257.7520      121.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.118426E-18  3.296397E-18     -0.3392874      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.758992E-18
 62      729.0000      257.7520      123.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -7.117750E-19  3.958589E-18     -0.1798052      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.849174E-18
 63      729.0000      257.7520      125.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.780315E-21  3.320684E-18  -0.0008372718      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.955937E-18
 64      729.0000      257.7520      127.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.303970E-18  3.778309E-18     -0.3451199      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.186393E-18
 65      729.0000      257.7520      129.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.378827E-18  3.239172E-18     -0.4256725      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.141792E-18
