 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 99      729.0000      257.7520      197.0000      191.0000      3246.727     0.3822546      1.670731  0.0003144395  1.344696E-16  1.216285E-17      11.05577      79.34681      9.032910      3245.152     0.3286435      12.09196     0.8094470  9.011732E-18
100      729.0000      257.7520      199.0000      191.0000      3246.598     0.4654010      1.670624  0.0003828349  1.282004E-16  1.258235E-17      10.18890      75.65052      9.081556      3245.136     0.3785079      12.01809     0.7778623  9.220222E-18
101      729.0000      257.7520      201.0000      191.0000      3246.626     0.4835606      1.670648  0.0003977729  1.270249E-16  1.265349E-17      10.03872      74.95623      9.088407      3245.115     0.3114380      12.06175     0.8771724  9.273948E-18
102      729.0000      257.7520      203.0000      191.0000      3246.589     0.4862681      1.670617  0.0004000001  1.239800E-16  1.307109E-17      9.485052      73.16029      9.223342      3245.077     0.4034559      12.05846     0.9090911  9.749252E-18
103      729.0000      257.7520      205.0000      191.0000      3246.466     0.6664026      1.670515  0.0005481772  1.171086E-16  1.348631E-17      8.683514      69.10812      9.282238      3245.115     0.4289493      12.10897     0.9439068  1.033360E-17
104      729.0000      257.7520      207.0000      191.0000      3246.749     0.5515195      1.670748  0.0004536753  1.230704E-16  1.339493E-17      9.187835      72.61994      9.363326      3245.130     0.3892791      12.04771     0.8431166  9.662863E-18
105      729.0000      257.7520      209.0000      191.0000      3246.692     0.5098419      1.670702  0.0004193916  1.206931E-16  1.398174E-17      8.632197      71.21846      9.607524      3245.115     0.4582281      12.05344      1.018701  1.008706E-17
106      729.0000      257.7520      211.0000      191.0000      3246.748     0.3326995      1.670748  0.0002736758  1.228037E-16  1.304806E-17      9.411642      72.46261      9.185276      3245.159     0.3558578      11.81969     0.8171743  1.003762E-17
107      729.0000      257.7520      213.0000      191.0000      3246.642     0.5637459      1.670660  0.0004637326  1.195292E-16  1.411038E-17      8.471010      70.53272      9.648858      3245.221     0.4989437      12.36247     0.9949691  1.046197E-17
108      729.0000      257.7520      215.0000      191.0000      3246.744     0.4759302      1.670744  0.0003914962  1.180717E-16  1.415355E-17      8.342193      69.67049      9.640712      3245.336     0.4525573      12.24287     0.8843496  1.059855E-17
109      729.0000      257.7520      217.0000      191.0000      3246.760     0.5454594      1.670758  0.0004486903  1.160705E-16  1.431548E-17      8.108044      68.48933      9.683382      3245.214     0.3988613      11.86606     0.9133722  1.050193E-17
