 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 54      729.0000      257.7520      107.0000      1048.000      5091.648      1.051766      1.668984  0.0005513239   7.159569E-18  1.323208E-18       5.410765      4.227429     0.8341615      5090.802     0.8749428      11.62970      2.332618  7.247824E-19
 55      729.0000      257.7520      109.0000      1048.000      5091.542      1.243529      1.668929  0.0006518440   7.181803E-18  1.254004E-18       5.727097      4.240645     0.7963677      5090.855     0.8936130      11.96918      2.502680  7.121193E-19
 56      729.0000      257.7520      111.0000      1048.000      5091.801      1.560617      1.669065  0.0008180576   5.316906E-18  1.599563E-18       3.323974      3.139318     0.9690580      5091.250      1.686212      9.972425      3.894980  7.222151E-19
 57      729.0000      257.7520      113.0000      1048.000      5091.804      1.059216      1.669066  0.0005552293   7.155006E-18  1.275818E-18       5.608170      4.224605     0.8079203      5090.534     0.9355035      12.48263      2.551637  7.668626E-19
 58      729.0000      257.7520      115.0000      1048.000      5091.719      1.464397      1.669022  0.0007676203   5.330863E-18  1.153561E-18       4.621225      3.147609     0.7150293      5091.043     0.8116072      10.21309      1.670159  7.059605E-19
 59      729.0000      257.7520      117.0000      1049.000      5092.048      1.220319      1.669194  0.0006396775   9.008077E-18  1.657418E-18       5.435007      5.318478      1.045343      5090.077      1.006495      14.44969      2.987307  9.789578E-19
 60      729.0000      257.7520      119.0000      1048.000      5091.764      1.743031      1.669045  0.0009136772   5.285454E-18  1.630675E-18       3.241268      3.120771     0.9866956      5090.853      1.569754      9.859204      3.630953  7.343268E-19
 61      729.0000      257.7520      121.0000      1049.000      5092.202      1.184511      1.669275  0.0006209072   6.828155E-18  1.444513E-18       4.726961      4.031304     0.8972063      5090.672     0.9444023      11.99805      3.609484  8.161043E-19
 62      729.0000      257.7520      123.0000      1049.000      5092.399      1.058593      1.669378  0.0005549023   7.034886E-18  1.729530E-18       4.067513      4.153196      1.060659      5090.655      1.121178      11.67782      3.431288  8.634574E-19
 63      729.0000      257.7520      125.0000      1049.000      5092.603     0.7213323      1.669485  0.0003781142   7.428601E-18  1.469070E-18       5.056669      4.385459     0.9187189      5090.565     0.8811388      12.07115      2.429333  9.079371E-19
 64      729.0000      257.7520      127.0000      1049.000      5092.587     0.7557464      1.669477  0.0003961537   8.177156E-18  1.710684E-18       4.780052      4.827381      1.063605      5090.205      1.176159      12.81848      3.552161  1.035334E-18
 65      729.0000      257.7520      129.0000      1049.000      5092.668     0.7757826      1.669519  0.0004066565   7.527304E-18  1.469602E-18       5.122001      4.443670     0.9203400      5090.394     0.7895002      11.65143      2.198291  1.005923E-18
 66      729.0000      257.7520      131.0000      1049.000      5092.774     0.5302694      1.669574  0.0002779612   7.768835E-18  1.319614E-18       5.887203      4.586161     0.8410429      5090.356     0.4482642      11.56812      1.419519  1.045776E-18
 67      729.0000      257.7520      133.0000      1049.000      5093.009     0.5999169      1.669698  0.0003144697   7.502889E-18  1.383820E-18       5.421869      4.428960     0.8723580      5090.592     0.7176050      11.82088      1.858617  1.027761E-18
 68      729.0000      257.7520      135.0000      1049.000      5093.796      2.455023      1.670110   0.001286895   3.167543E-18  2.075581E-18       1.526100      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.100017E-18
 69      729.0000      257.7520      137.0000      1049.000      5093.037     0.7172695      1.669713  0.0003759846   6.739940E-18  1.393285E-18       4.837446      3.978569     0.8672174      5090.630     0.6348038      10.54799      1.773568  9.821678E-19
 70      729.0000      257.7520      139.0000      1049.000      5092.854     0.5359183      1.669616  0.0002809223   8.190647E-18  1.455234E-18       5.628407      4.835093     0.9217814      5090.229     0.6222684      11.50833      1.443052  1.151495E-18
 71      729.0000      257.7520      141.0000      1049.000      5092.762     0.6438082      1.669568  0.0003374770   7.430551E-18  1.440674E-18       5.157689      4.386473     0.9029098      5090.550     0.5949422      10.78395      1.984094  1.087984E-18
 72      729.0000      257.7520      143.0000      1049.000      5092.989     0.6887396      1.669687  0.0003610295   7.470503E-18  1.472202E-18       5.074374      4.409861     0.9209591      5090.490     0.6691611      10.32479      1.651635  1.104142E-18
 73      729.0000      257.7520      145.0000      1049.000      5092.839     0.9654950      1.669609  0.0005061016   7.858961E-18  1.640587E-18       4.790335      4.639305      1.020189      5090.379     0.7515734      10.87565      1.807930  1.164759E-18
 74      729.0000      257.7520      147.0000      1049.000      5092.907     0.6811075      1.669644  0.0003570288   7.606197E-18  1.499998E-18       5.070803      4.490034     0.9382904      5090.422     0.6342388      10.80751      1.621874  1.164496E-18
 75      729.0000      257.7520      149.0000      1049.000      5093.042     0.7767752      1.669715  0.0004071768   6.708438E-18  1.619587E-18       4.142067      3.959970     0.9944544      5090.598     0.7776389      9.941436      2.090440  1.160417E-18
 76      729.0000      257.7520      151.0000      1049.000      5092.982     0.6738220      1.669683  0.0003532099   6.689645E-18  1.494819E-18       4.475220      3.948923     0.9236560      5090.560     0.6037187      9.779758      1.388735  1.186415E-18
 77      729.0000      257.7520      153.0000      1049.000      5092.758     0.6362387      1.669566  0.0003335091   7.272885E-18  1.609200E-18       4.519566      4.293401     0.9952406      5090.537     0.6677164      10.13767      1.676184  1.263238E-18
 78      729.0000      257.7520      155.0000      1049.000      5092.802     0.6206508      1.669589  0.0003253381   6.833135E-18  1.474858E-18       4.633081      4.033769     0.9142068      5090.657     0.4967539      9.976039      1.228589  1.237310E-18
 79      729.0000      257.7520      157.0000      1049.000      5092.928     0.6133718      1.669655  0.0003215226   7.059717E-18  1.572428E-18       4.489691      4.167423     0.9718962      5090.597     0.5896747      10.21078      1.529976  1.260312E-18
 80      729.0000      257.7520      159.0000      1049.000      5092.816     0.5290070      1.669596  0.0002772995   7.217337E-18  1.526545E-18       4.727891      4.260561     0.9480611      5090.384     0.6230260      10.74452      1.504269  1.269750E-18
 81      729.0000      257.7520      161.0000      1049.000      5092.390      1.011160      1.669373  0.0005300388   3.978756E-18  1.199729E-18       3.316379      2.348948     0.7266608      5090.452     0.4247884      7.454011     0.7255953  1.069011E-18
 82      729.0000      257.7520      163.0000      1049.000      5092.655     0.8028792      1.669512  0.0004208602   7.215830E-18  1.660347E-18       4.345977      4.259806      1.023449      5090.329     0.7084311      10.55891      2.135017  1.302085E-18
 83      729.0000      257.7520      165.0000      1049.000      5092.677     0.4590508      1.669524  0.0002406292   7.346812E-18  1.582390E-18       4.642857      4.337111     0.9810789      5090.250     0.5271056      10.80098      1.192888  1.396742E-18
 84      729.0000      257.7520      167.0000      1049.000      5092.738      1.134025      1.669556  0.0005944428   6.106703E-18  1.878183E-18       3.251388      3.604983      1.136411      5090.679      1.116034      9.212992      3.107389  1.158606E-18
 85      729.0000      257.7520      169.0000      1049.000      5092.613     0.7101926      1.669490  0.0003722749   6.902130E-18  1.569653E-18       4.397232      4.074649     0.9685020      5090.438     0.5247697      10.05842      1.344272  1.318740E-18
 86      729.0000      257.7520      171.0000      1049.000      5092.693     0.8580651      1.669532  0.0004497880   6.981369E-18  1.695231E-18       4.118241      4.121363      1.040520      5090.425     0.8950535      10.45628      2.637983  1.328207E-18
 87      729.0000      257.7520      173.0000      1049.000      5092.674     0.8744731      1.669522  0.0004583889   6.961031E-18  1.806239E-18       3.853881      4.109372      1.103484      5090.448     0.9806537      10.67278      2.459060  1.361716E-18
 88      729.0000      257.7520      175.0000      1049.000      5092.866     0.5218691      1.669623  0.0002735579   6.872941E-18  1.648303E-18       4.169708      4.057216      1.012635      5090.336     0.6507219      10.33818      1.502484  1.399913E-18
 89      729.0000      257.7520      177.0000      1049.000      5092.876     0.7471307      1.669628  0.0003916375   6.814543E-18  1.717746E-18       3.967143      4.022735      1.051451      5090.246     0.7077566      10.41544      1.779454  1.428969E-18
 90      729.0000      257.7520      179.0000      1049.000      5092.990     0.5065528      1.669688  0.0002655293   7.079850E-18  1.661168E-18       4.261972      4.179256      1.022263      5090.315     0.4930730      10.17674      1.076234  1.467996E-18
 91      729.0000      257.7520      181.0000      1049.000      5093.036     0.4395403      1.669712  0.0002304020   7.060439E-18  1.719424E-18       4.106280      4.167760      1.055069      5090.299     0.4988165      10.70369      1.049993  1.545412E-18
 92      729.0000      257.7520      183.0000      1049.000      5093.210     0.3770211      1.669803  0.0001976302   7.029366E-18  1.684712E-18       4.172445      4.149276      1.034985      5090.304     0.4819965      10.47544      1.076281  1.558072E-18
 93      729.0000      257.7520      185.0000      1049.000      5093.153     0.4990933      1.669773  0.0002616191   6.494911E-18  1.714398E-18       3.788450      3.833842      1.046108      5090.264     0.5810120      10.26013      1.044749  1.546402E-18
 94      729.0000      257.7520      187.0000      1049.000      5093.342     0.3127230      1.669872  0.0001639259   6.000709E-18  1.663305E-18       3.607702      3.541992      1.011856      5090.392     0.5620618      9.717301      1.053228  1.539186E-18
 95      729.0000      257.7520      189.0000      1049.000      5093.518     0.3357193      1.669965  0.0001759803   6.316208E-18  1.703761E-18       3.707216      3.728090      1.038127      5090.325     0.5153464      10.34468     0.9547018  1.545001E-18
 96      729.0000      257.7520      191.0000      1049.000      5093.689     0.3756208      1.670054  0.0001968962   6.312172E-18  1.724506E-18       3.660278      3.725582      1.049917      5090.456     0.6363504      10.07299      1.225103  1.547749E-18
 97      729.0000      257.7520      193.0000      1049.000      5093.750     0.3537643      1.670086  0.0001854392   6.591024E-18  1.736707E-18       3.795128      3.890121      1.059717      5090.442     0.6772467      10.41070      1.257900  1.552834E-18
 98      729.0000      257.7520      195.0000      1049.000      5093.774     0.3985585      1.670099  0.0002089199   6.231636E-18  1.751188E-18       3.558519      3.677986      1.064383      5090.409     0.7663615      10.34219      1.338635  1.546498E-18
 99      729.0000      257.7520      197.0000      1049.000      5093.745     0.3128747      1.670083  0.0001640054   5.741017E-18  1.734909E-18       3.309117      3.388438      1.050419      5090.656     0.5952829      9.407320      1.219733  1.526566E-18
100      729.0000      257.7520      199.0000      1049.000      5093.885     0.3863654      1.670157  0.0002025284   5.619799E-18  1.713641E-18       3.279450      3.316801      1.037052      5090.564     0.7204102      9.455248      1.645379  1.478248E-18
101      729.0000      257.7520      201.0000      1049.000      5093.824     0.3841160      1.670125  0.0002013493   5.790487E-18  1.728220E-18       3.350550      3.417582      1.047007      5090.568     0.6612808      9.249549      1.234541  1.493079E-18
102      729.0000      257.7520      203.0000      1049.000      5093.800     0.4525138      1.670113  0.0002372026   5.539329E-18  1.740033E-18       3.183461      3.269362      1.051556      5090.657     0.7165715      9.047586      1.338787  1.499143E-18
103      729.0000      257.7520      205.0000      1049.000      5093.814     0.4041812      1.670120  0.0002118672   4.621599E-18  1.693948E-18       2.728300      2.727702      1.017406      5090.626     0.5386658      8.240319      1.307628  1.458049E-18
104      729.0000      257.7520      207.0000      1049.000      5093.989     0.3095199      1.670212  0.0001622468   5.342434E-18  1.797025E-18       2.972932      3.153036      1.082746      5090.812     0.6143646      8.435624      1.380828  1.538597E-18
105      729.0000      257.7520      209.0000      1049.000      5093.909     0.3681784      1.670170  0.0001929950   4.446519E-18  1.758867E-18       2.528059      2.624320      1.053809      5090.693     0.6316904      8.110401      1.768984  1.487991E-18
106      729.0000      257.7520      211.0000      1049.000      5093.948     0.3630537      1.670190  0.0001903087   4.431942E-18  1.695049E-18       2.614639      2.615697      1.016613      5090.795     0.5122046      7.872633      1.103183  1.502653E-18
107      729.0000      257.7520      213.0000      1049.000      5093.112     0.7405032      1.669752  0.0003881634   4.906299E-18  1.623846E-18       3.021406      2.896134     0.9792219      5090.654     0.4750451      7.802036      1.092245  1.405568E-18
108      729.0000      257.7520      215.0000      1049.000      5092.393      1.014044      1.669375  0.0005315502   4.419793E-18  1.681645E-18       2.628256      2.609322      1.009048      5090.315     0.4099523      7.464468      1.146940  1.502582E-18
109      729.0000      257.7520      217.0000      1051.000      5097.813     0.7976956      1.672216  0.0004181430   3.100797E-18  2.175871E-18       1.425083      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.093624E-18
110      729.0000      257.7520      219.0000      1052.000      5099.530    0.05681398      1.673116  2.978125E-05  -3.955158E-18  2.601815E-18      -1.520154      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.593580E-18
111      729.0000      257.7520      221.0000      1052.000      5099.216    0.04735194      1.672951  2.482135E-05  -3.417460E-18  2.488875E-18      -1.373094      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.481567E-18
112      729.0000      257.7520      223.0000      1052.000      5099.375    0.06240990      1.673034  3.271456E-05  -4.608367E-18  2.586959E-18      -1.781384      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.576304E-18
113      729.0000      257.7520      225.0000      1052.000      5099.348    0.07081317      1.673021  3.711947E-05  -4.759150E-18  2.699331E-18      -1.763085      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.685920E-18
114      729.0000      257.7520      227.0000      1052.000      5099.346    0.07319317      1.673019  3.836703E-05  -5.249615E-18  2.575900E-18      -2.037973      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.563899E-18
115      729.0000      257.7520      229.0000      1052.000      5099.486    0.07562523      1.673093  3.964189E-05  -4.513700E-18  2.577296E-18      -1.751331      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.564367E-18
116      729.0000      257.7520      231.0000      1052.000      5099.239    0.07119546      1.672963  3.731986E-05  -4.576115E-18  2.606022E-18      -1.755977      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.593989E-18
117      729.0000      257.7520      233.0000      1052.000      5099.119    0.04568910      1.672900  2.394971E-05  -2.112937E-18  2.324126E-18     -0.9091316      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.317069E-18
118      729.0000      257.7520      235.0000      1052.000      5099.328    0.06140191      1.673010  3.218619E-05  -3.264563E-18  2.430818E-18      -1.342990      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.420754E-18
119      729.0000      257.7520      237.0000      1052.000      5099.258    0.07217626      1.672973  3.783398E-05  -3.433551E-18  2.466386E-18      -1.392138      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.455720E-18
120      729.0000      257.7520      239.0000      1052.000      5099.592    0.04997325      1.673149  2.619541E-05  -3.176673E-18  2.464933E-18      -1.288746      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.452951E-18
121      729.0000      257.7520      241.0000      1052.000      5099.853    0.07817307      1.673285  4.097744E-05  -2.167040E-18  2.417532E-18     -0.8963853      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.402119E-18
122      729.0000      257.7520      243.0000      1052.000      5100.473    0.06991793      1.673610  3.665019E-05  -2.527052E-18  2.495579E-18      -1.012611      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.480485E-18
123      729.0000      257.7520      245.0000      1052.000      5100.017    0.04255426      1.673371  2.230646E-05  -8.926713E-19  2.283860E-18     -0.3908608      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.274807E-18
124      729.0000      257.7520      247.0000      1037.000      5065.313      1.014934      1.655180  0.0005320171  -4.518105E-18  6.257206E-18     -0.7220643      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.200520E-18
125      729.0000      257.7520      249.0000      1052.000      5100.106    0.08415078      1.673418  4.411089E-05  -2.619027E-18  2.574126E-18      -1.017443      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.557030E-18
126      729.0000      257.7520      251.0000      1052.000      5100.556    0.04841294      1.673654  2.537752E-05  -2.524392E-18  2.406469E-18      -1.049003      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.394464E-18
