 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 46      2637.000      166.7360      1.000000      3329.000      9958.281      9.621032      1.671865   0.002581379   1.362498E-19  2.949492E-19      0.4619433      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.451850E-20
 47      2637.000      167.7360      1.000000      3329.000      9957.997      9.185750      1.671789   0.002464590   1.043311E-19  2.588084E-19      0.4031209      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.765540E-20
 48      2637.000      168.7360      1.000000      3329.000      9957.658      8.205260      1.671698   0.002201519  -8.761019E-20  3.233635E-19     -0.2709340      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.105398E-20
 49      2637.000      169.7360      1.000000      3330.000      9959.078      10.99964      1.672079   0.002951266   8.764347E-20  2.915877E-19      0.3005733      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.330318E-20
 50      2637.000      170.7360      1.000000      3327.000      9955.714      8.801118      1.671176   0.002361391   3.460934E-19  2.560495E-19       1.351666      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.053668E-20
 51      2637.000      171.7360      1.000000      3328.000      9957.165      11.35280      1.671566   0.003046022   1.671785E-19  2.955434E-19      0.5656648      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.338595E-20
 52      2637.000      172.7360      1.000000      3332.000      9961.749      7.835450      1.672795   0.002102297   3.945440E-19  2.599738E-19       1.517630      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.413022E-20
 53      2637.000      173.7360      1.000000      3330.000      9959.031      6.984068      1.672066   0.001873866   3.618279E-19  2.625533E-19       1.378112      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.220924E-20
 54      2637.000      174.7360      1.000000      3331.000      9960.576      7.279600      1.672481   0.001953159   3.677488E-19  2.784939E-19       1.320491      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.605590E-20
 55      2637.000      175.7360      1.000000      3332.000      9961.969      15.13867      1.672854   0.004061795   2.794788E-19  2.687296E-19       1.040000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.826733E-20
 56      2637.000      176.7360      1.000000      3329.000      9957.660      7.850696      1.671698   0.002106388   4.272656E-19  3.035057E-19       1.407768      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.323665E-20
 57      2637.000      177.7360      1.000000      3331.000      9960.618      6.369675      1.672492   0.001709021   3.332655E-19  2.929609E-19       1.137577      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.629531E-20
 58      2637.000      178.7360      1.000000      3334.000      9964.187      6.831861      1.673449   0.001833028   3.277068E-19  2.593749E-19       1.263448      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.129274E-20
 59      2637.000      179.7360      1.000000      3330.000      9958.881      4.991393      1.672026   0.001339220   3.920314E-19  2.846765E-19       1.377112      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.753248E-20
 60      2637.000      180.7360      1.000000      3330.000      9958.961      3.202694      1.672047  0.0008593016   5.817781E-19  2.916486E-19       1.994791      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.607222E-20
 61      2637.000      181.7360      1.000000      3330.000      9959.193      3.771109      1.672110   0.001011811   4.785413E-19  2.756684E-19       1.735931      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.093466E-20
 62      2637.000      182.7360      1.000000      3329.000      9958.584      3.695098      1.671946  0.0009914164   6.091421E-19  2.861835E-19       2.128502     0.3592745     0.1706095      9957.733      5.669580      16.70215      9.846418  8.349148E-20
 63      2637.000      183.7360      1.000000      3328.000      9957.438      2.874617      1.671639  0.0007712766   8.344781E-19  2.973922E-19       2.805986     0.4922352     0.1786928      9957.936      4.870732      18.18686      11.90876  7.252398E-20
