 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 69      729.0000      257.7520      137.0000      729.0000      4380.373     0.4396974      1.670194  0.0002680313  1.533773E-17  1.750337E-18      8.762726      9.052190      1.207772      4379.889     0.5013521      11.79488     0.9471231  1.217593E-18
 70      729.0000      257.7520      139.0000      729.0000      4380.943     0.4746211      1.670541  0.0002893202  1.665887E-17  1.809159E-18      9.208071      9.830637      1.265539      4380.325     0.4035667      12.35670     0.7855607  1.390033E-18
 71      729.0000      257.7520      141.0000      729.0000      4380.659     0.4774185      1.670368  0.0002910255  1.603040E-17  1.765200E-18      9.081353      9.460382      1.229992      4380.195     0.4717966      12.18276     0.9351937  1.289962E-18
 72      729.0000      257.7520      143.0000      729.0000      4380.689     0.5324567      1.670387  0.0003245757  1.589335E-17  1.802172E-18      8.819000      9.379438      1.245598      4380.271     0.4881925      12.01247     0.9118620  1.301344E-18
 73      729.0000      257.7520      145.0000      729.0000      4380.966     0.6213546      1.670556  0.0003787662  1.635497E-17  2.030928E-18      8.052954      9.651250      1.371654      4380.425     0.4822127      12.03504     0.9171821  1.383104E-18
 74      729.0000      257.7520      147.0000      729.0000      4380.913     0.5223598      1.670523  0.0003184208  1.613348E-17  1.840896E-18      8.763925      9.520660      1.270150      4380.414     0.4473543      11.98612     0.8585571  1.385764E-18
 75      729.0000      257.7520      149.0000      729.0000      4380.737     0.7694852      1.670416  0.0004690639  1.550057E-17  1.981866E-18      7.821200      9.147535      1.329575      4380.350     0.5311176      11.75386      1.005613  1.366937E-18
 76      729.0000      257.7520      151.0000      729.0000      4380.799     0.4247912      1.670454  0.0002589448  1.559545E-17  1.785813E-18      8.732971      9.203400      1.231010      4380.384     0.3859755      11.79638     0.8001975  1.371529E-18
 77      729.0000      257.7520      153.0000      729.0000      4380.994     0.4785658      1.670573  0.0002917248  1.639523E-17  1.926737E-18      8.509326      9.674947      1.319095      4380.666     0.4405747      12.19824     0.8480470  1.453770E-18
 78      729.0000      257.7520      155.0000      729.0000      4380.918     0.3860743      1.670526  0.0002353437  1.600502E-17  1.731535E-18      9.243257      9.444844      1.212582      4380.522     0.3839090      11.91061     0.7474822  1.401963E-18
 79      729.0000      257.7520      157.0000      729.0000      4380.824     0.5224420      1.670469  0.0003184710  1.649221E-17  1.860244E-18      8.865617      9.732555      1.287541      4380.512     0.4108666      12.25692     0.9667138  1.427154E-18
 80      729.0000      257.7520      159.0000      729.0000      4380.822     0.4394418      1.670468  0.0002678755  1.694245E-17  1.829865E-18      9.258856      9.998260      1.282097      4380.562     0.3911109      12.23510     0.7681049  1.480448E-18
 81      729.0000      257.7520      161.0000      729.0000      4378.994     0.5370890      1.669353  0.0003273995  1.413888E-17  1.643970E-18      8.600450      8.347269      1.129131      4379.209     0.2828718      11.11897     0.6300775  1.508541E-18
 82      729.0000      257.7520      163.0000      729.0000      4380.863     0.5935562      1.670492  0.0003618208  1.692089E-17  1.983901E-18      8.529099      9.985442      1.359084      4380.554     0.4706182      12.08980     0.8398697  1.489366E-18
 83      729.0000      257.7520      165.0000      729.0000      4381.055     0.3728764      1.670610  0.0002272985  1.696271E-17  1.924171E-18      8.815598      10.00968      1.329669      4380.764     0.3220346      11.94980     0.5421557  1.670556E-18
 84      729.0000      257.7520      167.0000      729.0000      4380.206     0.9959040      1.670092  0.0006070845  1.550979E-17  2.274205E-18      6.819873      9.154089      1.483948      4379.851     0.7032676      11.51215      1.367136  1.344313E-18
 85      729.0000      257.7520      169.0000      729.0000      4380.690     0.5585179      1.670387  0.0003404621  1.714754E-17  1.843002E-18      9.304138      10.11959      1.293179      4380.369     0.3566943      12.24911     0.7333232  1.494129E-18
 86      729.0000      257.7520      171.0000      729.0000      4380.729     0.6635860      1.670411  0.0004045097  1.656037E-17  2.030502E-18      8.155798      9.772984      1.375604      4380.342     0.4731795      12.32332      1.051380  1.524934E-18
 87      729.0000      257.7520      173.0000      729.0000      4380.634     0.6049937      1.670353  0.0003687929  1.644102E-17  2.140686E-18      7.680257      9.702765      1.430344      4380.438     0.4985995      12.05820     0.9927918  1.528371E-18
 88      729.0000      257.7520      175.0000      729.0000      4380.767     0.4454457      1.670434  0.0002715354  1.710004E-17  1.910714E-18      8.949554      10.09138      1.325921      4380.557     0.3425856      12.08599     0.7670900  1.598487E-18
 89      729.0000      257.7520      177.0000      729.0000      4380.743     0.4465551      1.670419  0.0002722117  1.716551E-17  2.027310E-18      8.467137      10.13008      1.386264      4380.491     0.3591459      12.16721     0.7058957  1.662196E-18
 90      729.0000      257.7520      179.0000      729.0000      4380.695     0.4507011      1.670390  0.0002747390  1.700070E-17  1.940562E-18      8.760708      10.03292      1.338851      4380.493     0.3295618      12.19146     0.5336274  1.691306E-18
 91      729.0000      257.7520      181.0000      729.0000      4380.709     0.3245853      1.670399  0.0001978612  1.749112E-17  1.985015E-18      8.811578      10.32231      1.371654      4380.540     0.3242202      12.25540     0.6016076  1.756120E-18
 92      729.0000      257.7520      183.0000      729.0000      4380.634     0.3105273      1.670353  0.0001892917  1.696519E-17  1.908992E-18      8.886988      10.01211      1.322209      4380.435     0.2553182      12.12793     0.4855740  1.740654E-18
 93      729.0000      257.7520      185.0000      729.0000      4380.602     0.2969103      1.670334  0.0001809910  1.682233E-17  1.953644E-18      8.610746      9.927868      1.341752      4380.358     0.3036418      12.14322     0.5558969  1.732987E-18
