 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
131      714.0000      187.1910      261.0000      600.0000      4139.467      1.311675      1.672348  0.0008467882  4.687245E-18  3.139332E-18      1.493071      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.736082E-18
132      714.0000      187.1910      263.0000      601.0000      4139.736      1.167815      1.672522  0.0007539154  4.955810E-18  3.128929E-18      1.583868      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.659829E-18
133      714.0000      187.1910      265.0000      600.0000      4139.348     0.9468639      1.672271  0.0006112743  7.825782E-18  2.889517E-18      2.708335      4.615116      1.733648      4140.020      1.746679      12.17146      6.249807  2.478067E-18
134      714.0000      187.1910      267.0000      600.0000      4139.336      1.252295      1.672263  0.0008084535  7.132396E-18  3.155731E-18      2.260140      4.206216      1.883618      4140.512      3.075499      12.72879      8.679612  2.522190E-18
135      714.0000      187.1910      269.0000      601.0000      4139.662      1.628550      1.672474   0.001051356  5.122655E-18  3.229991E-18      1.585966      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.693698E-18
136      714.0000      187.1910      271.0000      601.0000      4139.638      1.340195      1.672458  0.0008652002  6.865050E-18  3.025809E-18      2.268832      4.048258      1.806103      4140.584      2.450300      11.49697      6.861814  2.591089E-18
137      714.0000      187.1910      273.0000      601.0000      4139.802      1.460434      1.672565  0.0009428241  6.908358E-18  3.187732E-18      2.167171      4.073635      1.900678      4140.451      2.236815      11.63696      7.876510  2.647099E-18
138      714.0000      187.1910      275.0000      601.0000      4140.726      2.407585      1.673161   0.001554283  4.978412E-18  3.649502E-18      1.364135      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.955536E-18
139      714.0000      187.1910      277.0000      601.0000      4139.906      1.206868      1.672632  0.0007791271  8.296733E-18  3.118096E-18      2.660833      4.892191      1.869437      4140.136      2.213598      13.76086      9.147003  2.590321E-18
140      714.0000      187.1910      279.0000      600.0000      4139.156      1.112744      1.672147  0.0007183626  1.058384E-17  2.801266E-18      3.778234      6.241921      1.707490      4139.603     0.9064651      12.32147      3.722505  2.456482E-18
141      714.0000      187.1910      281.0000      600.0000      4138.869      1.350923      1.671962  0.0008721261  1.241371E-17  3.008999E-18      4.125530      7.321615      1.845466      4139.580     0.8028386      12.04761      3.697781  2.491085E-18
