 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 54      729.0000      257.7520      107.0000      225.0000      3313.633      5.137925      1.672285   0.004143488  -2.834772E-18  2.626011E-17     -0.1079497      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.486959E-17
 55      729.0000      257.7520      109.0000      225.0000      3314.219      4.877089      1.672758   0.003933136  -2.960262E-18  2.571444E-17     -0.1151206      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.447781E-17
 56      729.0000      257.7520      111.0000      223.0000      3310.135      6.352868      1.669464   0.005123281   4.413590E-18  2.386851E-17      0.1849127      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.100860E-17
 57      729.0000      257.7520      113.0000      226.0000      3314.705      6.066752      1.673149   0.004892542  -2.869228E-18  2.631337E-17     -0.1090407      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.517172E-17
 58      729.0000      257.7520      115.0000      223.0000      3310.267      4.706950      1.669570   0.003795927   2.656532E-18  2.255496E-17      0.1177804      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.138724E-17
 59      729.0000      257.7520      117.0000      227.0000      3317.732      5.462370      1.675591   0.004405138  -1.111785E-17  3.029571E-17     -0.3669778      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.858338E-17
 60      729.0000      257.7520      119.0000      224.0000      3311.604      5.677966      1.670648   0.004579004   1.289311E-18  2.361130E-17     0.05460568      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.056874E-17
 61      729.0000      257.7520      121.0000      226.0000      3314.657      4.730217      1.673110   0.003814691  -2.164163E-18  2.535589E-17    -0.08535149      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.351941E-17
 62      729.0000      257.7520      123.0000      226.0000      3315.065      4.323420      1.673440   0.003486629  -2.039486E-18  2.683548E-17    -0.07599961      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.397772E-17
 63      729.0000      257.7520      125.0000      226.0000      3314.703      5.002435      1.673148   0.004034222  -1.252435E-18  2.635044E-17    -0.04752995      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.463317E-17
 64      729.0000      257.7520      127.0000      227.0000      3316.658      5.469426      1.674724   0.004410827  -1.880393E-18  2.886247E-17    -0.06515012      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.664151E-17
 65      729.0000      257.7520      129.0000      227.0000      3316.276      4.349753      1.674416   0.003507865  -2.250271E-18  2.676007E-17    -0.08409063      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.533128E-17
 66      729.0000      257.7520      131.0000      226.0000      3315.693      3.065750      1.673946   0.002472379  -2.880781E-18  2.674112E-17     -0.1077285      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.597322E-17
 67      729.0000      257.7520      133.0000      226.0000      3315.524      2.890264      1.673810   0.002330858  -1.925415E-18  2.598058E-17    -0.07410977      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.495562E-17
 68      729.0000      257.7520      135.0000      224.0000      3310.820      4.639501      1.670016   0.003741533   5.480769E-18  2.129804E-17      0.2573368      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.673048E-17
 69      729.0000      257.7520      137.0000      226.0000      3315.236      3.460763      1.673578   0.002790938  -1.443181E-19  2.416710E-17   -0.005971679      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.297545E-17
 70      729.0000      257.7520      139.0000      227.0000      3316.879      3.035057      1.674902   0.002447626  -5.019312E-18  2.717740E-17     -0.1846869      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.632997E-17
 71      729.0000      257.7520      141.0000      226.0000      3315.633      3.615787      1.673898   0.002915957  -8.156116E-19  2.517349E-17    -0.03239963      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.415421E-17
 72      729.0000      257.7520      143.0000      226.0000      3315.508      2.986491      1.673797   0.002408461  -2.121684E-18  2.511159E-17    -0.08449022      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.403467E-17
 73      729.0000      257.7520      145.0000      227.0000      3316.323      3.481403      1.674454   0.002807583  -2.460602E-18  2.648139E-17    -0.09291814      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.506287E-17
