 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 52      729.0000      238.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.811013E-20  2.843931E-19     0.06367990      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.177090E-19
 53      729.0000      239.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.243732E-20  2.860165E-19     0.04348461      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.228257E-19
 54      729.0000      240.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.276608E-20  2.229728E-19     -0.1021025      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.113051E-19
 55      729.0000      241.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   9.052358E-21  2.736164E-19     0.03308412      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.884640E-20
 56      729.0000      242.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   7.249235E-20  2.685683E-19      0.2699215      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.022274E-19
 57      729.0000      243.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.983009E-19  2.369432E-19     -0.8369132      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.045809E-19
 58      729.0000      244.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.014105E-19  2.785876E-19     -0.7229700      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.789599E-20
 59      729.0000      245.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   9.909031E-20  2.896465E-19      0.3421078      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.095463E-19
 60      729.0000      246.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.142800E-19  2.863178E-19     -0.3991371      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.214056E-19
 61      729.0000      247.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.904274E-21  3.054238E-19    -0.02260555      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.024339E-19
 62      729.0000      248.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.576397E-19  2.740813E-19      0.9400117      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.099064E-20
 63      729.0000      249.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.473939E-19  2.983643E-19      0.4940064      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.456092E-20
 64      729.0000      250.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.665958E-19  2.771454E-19     -0.6011133      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.023300E-19
 65      729.0000      251.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.948913E-20  2.879172E-19    -0.06769005      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.013513E-19
 66      729.0000      252.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   4.275655E-20  2.965333E-19      0.1441880      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.034194E-19
 67      729.0000      253.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.040023E-19  2.987038E-19       1.017738      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.129754E-19
 68      729.0000      254.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   4.439731E-20  2.985325E-19      0.1487185      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.258128E-20
 69      729.0000      255.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.330402E-19  2.915330E-19      0.4563470      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.380764E-20
 70      729.0000      256.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.039079E-19  2.870359E-19       1.058780      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.338572E-20
 71      729.0000      257.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.053169E-19  3.036818E-19      0.3468002      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.093709E-19
 72      729.0000      258.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.424591E-19  3.195761E-19     -0.4457750      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.829441E-20
 73      729.0000      259.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   4.173247E-20  3.164946E-19      0.1318584      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.070280E-19
 74      729.0000      260.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.830310E-19  3.160238E-19     -0.5791683      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.131970E-19
 75      729.0000      261.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.170811E-19  2.986078E-19     -0.7269772      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.029026E-19
 76      729.0000      262.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -4.610963E-20  2.900885E-19     -0.1589502      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.105231E-19
 77      729.0000      263.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.451508E-19  2.897308E-19       1.191281      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.893962E-20
 78      729.0000      264.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.566729E-19  2.876860E-19      0.5445968      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.057963E-19
 79      729.0000      265.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   5.121516E-20  2.810265E-19      0.1822432      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.071741E-19
 80      729.0000      266.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -3.036860E-20  3.051133E-19    -0.09953221      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.880908E-20
 81      729.0000      267.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -8.992322E-20  2.927507E-19     -0.3071665      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.068146E-19
 82      729.0000      268.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   7.968799E-21  3.004678E-19     0.02652131      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.298623E-19
 83      729.0000      269.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   8.163304E-20  2.927389E-19      0.2788595      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.112713E-19
 84      729.0000      270.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.018648E-19  2.807388E-19     -0.7190482      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.908028E-20
 85      729.0000      271.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.690139E-19  2.866821E-19     -0.9383702      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.064944E-19
 86      729.0000      272.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.803509E-20  2.958218E-19     0.09477019      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.236136E-19
 87      729.0000      273.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.980132E-20  2.956796E-19      0.1346096      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.061060E-20
 88      729.0000      274.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.951920E-20  2.853134E-19     0.06841320      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.042251E-19
 89      729.0000      275.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.191908E-20  2.694318E-19     -0.2298136      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.003662E-19
 90      729.0000      276.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.235619E-20  2.858946E-19     0.04321938      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.118264E-19
 91      729.0000      277.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   4.791864E-20  2.852651E-19      0.1679793      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.220555E-19
